Location ID,Location,Date (Year Month),Value in F,Rank,1901-2000 Mean in F,Anomaly (1901-2000 base period)
2700,New Hampshire,201512,35.2,124,21.7,13.5
2800,New Jersey,201512,48,124,33,15
2900,New Mexico,201512,35.9,82,34.3,1.6
3000,New York,201512,39.3,124,24.5,14.8
3100,North Carolina,201512,54.7,124,41.5,13.2
3200,North Dakota,201512,21.1,112,12.7,8.4
3300,Ohio,201512,43.7,124,30.4,13.3
3400,Oklahoma,201512,44.6,122,38.9,5.7
3500,Oregon,201512,32.4,71,31.8,0.6
3600,Pennsylvania,201512,42.3,124,28.9,13.4
3700,Rhode Island,201512,45.3,124,31,14.3
3800,South Carolina,201512,58.5,124,45.6,12.9
3900,South Dakota,201512,24.3,92,19.7,4.6
4000,Tennessee,201512,51.3,124,39.2,12.1
4100,Texas,201512,51.5,118,46.9,4.6
4200,Utah,201512,26.6,55,27,-0.4
4300,Vermont,201512,35.1,124,20.2,14.9
4400,Virginia,201512,49.6,124,36.8,12.8
4500,Washington,201512,32.1,81,30.6,1.5
4600,West Virginia,201512,46.3,124,33.1,13.2
4700,Wisconsin,201512,31.8,124,18.1,13.7
4800,Wyoming,201512,21.4,67,20.6,0.8
100,Alabama,201601,43,37,45.1,-2.1
200,Arizona,201601,41.8,73,40.7,1.1
300,Arkansas,201601,39.5,60,39.3,0.2
400,California,201601,44.5,92,42.3,2.2
500,Colorado,201601,25.6,82,23.7,1.9
600,Connecticut,201601,29.7,106,25.4,4.3
700,Delaware,201601,34.3,75,33.3,1
800,Florida,201601,56.9,57,57.8,-0.9
900,Georgia,201601,44.4,44,46.1,-1.7
1000,Idaho,201601,25.8,96,22,3.8
1100,Illinois,201601,26.9,73,25.3,1.6
1200,Indiana,201601,27.5,70,26.5,1
1300,Iowa,201601,19.6,78,17.7,1.9
1400,Kansas,201601,32,91,28.6,3.4
1500,Kentucky,201601,31.6,38,33.6,-2
1600,Louisiana,201601,48.8,57,49.3,-0.5
1700,Maine,201601,20.1,114,13.2,6.9
1800,Maryland,201601,32.1,58,32.4,-0.3
1900,Massachusetts,201601,28.5,106,24.1,4.4
2000,Michigan,201601,22.3,97,18.1,4.2
2100,Minnesota,201601,12.6,95,6.5,6.1
2200,Mississippi,201601,43.7,44,45.1,-1.4
2300,Missouri,201601,30.9,73,29.4,1.5
2400,Montana,201601,23.4,100,16.7,6.7
2500,Nebraska,201601,26,88,22.1,3.9
2600,Nevada,201601,31.1,63,29.9,1.2
2700,New Hampshire,201601,22.9,111,17.1,5.8
2800,New Jersey,201601,31.4,84,29.6,1.8
2900,New Mexico,201601,34.3,71,33.6,0.7
3000,New York,201601,23.7,99,19.8,3.9
3100,North Carolina,201601,38.4,43,40,-1.6
3200,North Dakota,201601,14.6,102,6.4,8.2
3300,Ohio,201601,27.2,62,26.9,0.3
3400,Oklahoma,201601,38.2,78,36.5,1.7
3500,Oregon,201601,33.1,87,30.2,2.9
3600,Pennsylvania,201601,25.4,64,25.3,0.1
3700,Rhode Island,201601,31.3,103,27.2,4.1
3800,South Carolina,201601,43,42,44.6,-1.6
3900,South Dakota,201601,19.8,90,15,4.8
4000,Tennessee,201601,34.8,36,37.2,-2.4
4100,Texas,201601,46.4,75,45.4,1
4200,Utah,201601,26.6,72,25.3,1.3
4300,Vermont,201601,20.9,108,15.3,5.6
4400,Virginia,201601,33.1,43,34.8,-1.7
4500,Washington,201601,33,103,28.4,4.6
4600,West Virginia,201601,27.6,36,30.5,-2.9
4700,Wisconsin,201601,16.2,91,12.4,3.8
4800,Wyoming,201601,22.7,101,18.4,4.3
100,Alabama,201602,49.8,85,48,1.8
200,Arizona,201602,50.6,122,44.7,5.9
300,Arkansas,201602,46.9,101,43.1,3.8
400,California,201602,51.8,123,45.3,6.5
500,Colorado,201602,32.4,114,27.4,5
600,Connecticut,201602,32,111,26.3,5.7
700,Delaware,201602,38.5,101,34.4,4.1
800,Florida,201602,59.4,61,59.4,0
900,Georgia,201602,50,79,48.6,1.4
1000,Idaho,201602,31.9,112,26.4,5.5
1100,Illinois,201602,33.8,99,29.2,4.6
1200,Indiana,201602,33.9,99,29.4,4.5
1300,Iowa,201602,28.6,105,22.7,5.9
1400,Kansas,201602,40.8,117,33.6,7.2
1500,Kentucky,201602,38.9,84,36.5,2.4
1600,Louisiana,201602,55.1,92,52.4,2.7
1700,Maine,201602,21.9,118,14.9,7
1800,Maryland,201602,36.9,93,33.8,3.1
1900,Massachusetts,201602,30.9,112,25,5.9
2000,Michigan,201602,25.3,113,19.1,6.2
2100,Minnesota,201602,19.9,108,12.1,7.8
2200,Mississippi,201602,50.9,91,48.3,2.6
2300,Missouri,201602,39.1,104,33.8,5.3
2400,Montana,201602,33.6,124,21.3,12.3
2500,Nebraska,201602,35,115,26.7,8.3
2600,Nevada,201602,38,104,34.1,3.9
2700,New Hampshire,201602,25.6,118,18.5,7.1
2800,New Jersey,201602,36,110,30.6,5.4
2900,New Mexico,201602,42,115,37.8,4.2
3000,New York,201602,26.7,111,20.7,6
3100,North Carolina,201602,43.2,73,41.9,1.3
3200,North Dakota,201602,25.6,120,11.9,13.7
3300,Ohio,201602,33.6,97,29,4.6
3400,Oklahoma,201602,47.4,117,41.2,6.2
3500,Oregon,201602,40.2,119,34.1,6.1
3600,Pennsylvania,201602,30.7,101,26.5,4.2
3700,Rhode Island,201602,33.1,109,27.8,5.3
3800,South Carolina,201602,48,75,46.8,1.2
3900,South Dakota,201602,31.2,118,19.9,11.3
4000,Tennessee,201602,42.5,84,40.1,2.4
4100,Texas,201602,54.4,114,49.4,5
4200,Utah,201602,33.7,98,30.3,3.4
4300,Vermont,201602,23.9,117,16.5,7.4
4400,Virginia,201602,38.4,79,36.7,1.7
4500,Washington,201602,39.1,121,33.1,6
4600,West Virginia,201602,34.9,85,32.7,2.2
4700,Wisconsin,201602,22.6,108,16.4,6.2
4800,Wyoming,201602,30.1,122,22.3,7.8
100,Alabama,201603,59.7,110,55.1,4.6
200,Arizona,201603,54.9,116,49.5,5.4
300,Arkansas,201603,55.5,107,51.3,4.2
400,California,201603,52.5,108,48.8,3.7
500,Colorado,201603,37.9,105,33.7,4.2
600,Connecticut,201603,43.2,122,35.4,7.8
700,Delaware,201603,49.7,122,42.7,7
800,Florida,201603,68.8,117,64,4.8
900,Georgia,201603,60.9,119,55.4,5.5
1000,Idaho,201603,37,114,32.6,4.4
1100,Illinois,201603,47.3,118,39.8,7.5
1200,Indiana,201603,47.3,119,39.5,7.8
1300,Iowa,201603,42.4,120,34.6,7.8
1400,Kansas,201603,49.7,119,42.4,7.3
1500,Kentucky,201603,51.8,115,45.4,6.4
1600,Louisiana,201603,63.8,113,59,4.8
1700,Maine,201603,29.2,102,25.9,3.3
1800,Maryland,201603,49.4,121,42.5,6.9
1900,Massachusetts,201603,41,119,34.2,6.8
2000,Michigan,201603,36.1,118,29,7.1
2100,Minnesota,201603,35.7,121,25.3,10.4
2200,Mississippi,201603,60.2,112,55.6,4.6
2300,Missouri,201603,50.4,117,43.6,6.8
2400,Montana,201603,37.4,118,29.4,8
2500,Nebraska,201603,43.9,121,35.8,8.1
2600,Nevada,201603,44.2,111,39.5,4.7
2700,New Hampshire,201603,35.2,115,28.8,6.4
2800,New Jersey,201603,47,122,39.3,7.7
2900,New Mexico,201603,48.3,116,43.5,4.8
3000,New York,201603,37.7,116,30.6,7.1
3100,North Carolina,201603,56.2,122,49.3,6.9
3200,North Dakota,201603,36.3,123,24.8,11.5
3300,Ohio,201603,46.5,119,38.5,8
3400,Oklahoma,201603,54.7,113,49.3,5.4
3500,Oregon,201603,41.2,101,38.3,2.9
3600,Pennsylvania,201603,43.3,120,35.8,7.5
3700,Rhode Island,201603,42.9,121,36.1,6.8
3800,South Carolina,201603,60.6,121,53.8,6.8
3900,South Dakota,201603,40.1,121,30.8,9.3
4000,Tennessee,201603,53.9,112,48.4,5.5
4100,Texas,201603,61.2,108,56.3,4.9
4200,Utah,201603,42.2,113,37.3,4.9
4300,Vermont,201603,33.6,115,27.2,6.4
4400,Virginia,201603,51.8,122,44.7,7.1
4500,Washington,201603,41.8,108,38.6,3.2
4600,West Virginia,201603,48.5,119,41.1,7.4
4700,Wisconsin,201603,36.8,118,28.3,8.5
4800,Wyoming,201603,34.5,113,29.1,5.4
100,Alabama,201604,63.6,79,62.8,0.8
200,Arizona,201604,58.5,90,56.7,1.8
300,Arkansas,201604,62.5,92,60.5,2
400,California,201604,57.9,114,54,3.9
500,Colorado,201604,43.7,79,42.5,1.2
600,Connecticut,201604,46.8,72,46,0.8
700,Delaware,201604,53.1,77,52,1.1
800,Florida,201604,71.2,100,69.3,1.9
900,Georgia,201604,63.9,78,63,0.9
1000,Idaho,201604,47,123,41,6
1100,Illinois,201604,53,83,51.5,1.5
1200,Indiana,201604,52,74,50.6,1.4
1300,Iowa,201604,50.1,91,48.1,2
1400,Kansas,201604,56.3,97,53.5,2.8
1500,Kentucky,201604,57.3,84,55.2,2.1
1600,Louisiana,201604,68.2,98,66.3,1.9
1700,Maine,201604,37.3,44,38.3,-1
1800,Maryland,201604,53.1,73,52.1,1
1900,Massachusetts,201604,45,63,44.7,0.3
2000,Michigan,201604,40.8,47,41.9,-1.1
2100,Minnesota,201604,42.5,78,41.3,1.2
2200,Mississippi,201604,65.2,94,63.6,1.6
2300,Missouri,201604,57.3,98,54.5,2.8
2400,Montana,201604,45,113,40.7,4.3
2500,Nebraska,201604,49.9,92,47.7,2.2
2600,Nevada,201604,50.1,108,46.6,3.5
2700,New Hampshire,201604,40.2,53,40.7,-0.5
2800,New Jersey,201604,50.7,82,49.3,1.4
2900,New Mexico,201604,52.3,78,51.4,0.9
3000,New York,201604,41.3,36,42.8,-1.5
3100,North Carolina,201604,58.7,79,57.8,0.9
3200,North Dakota,201604,41.8,73,41.2,0.6
3300,Ohio,201604,50.2,73,49.2,1
3400,Oklahoma,201604,61.4,94,59.4,2
3500,Oregon,201604,50.1,124,43.9,6.2
3600,Pennsylvania,201604,47,61,46.8,0.2
3700,Rhode Island,201604,46.2,68,45.7,0.5
3800,South Carolina,201604,63.1,83,61.9,1.2
3900,South Dakota,201604,46.3,84,44.7,1.6
4000,Tennessee,201604,59.5,86,57.6,1.9
4100,Texas,201604,66.1,92,64.8,1.3
4200,Utah,201604,47.9,97,45.5,2.4
4300,Vermont,201604,38.2,36,39.9,-1.7
4400,Virginia,201604,55.1,77,54,1.1
4500,Washington,201604,51.6,124,45.1,6.5
4600,West Virginia,201604,53,87,50.9,2.1
4700,Wisconsin,201604,42.9,67,42.6,0.3
4800,Wyoming,201604,41.8,100,38.8,3
100,Alabama,201605,70.2,51,70.7,-0.5
200,Arizona,201605,64.6,49,65,-0.4
300,Arkansas,201605,67.2,32,68.6,-1.4
400,California,201605,62.2,85,60.7,1.5
500,Colorado,201605,50.8,40,51.8,-1
600,Connecticut,201605,58.4,85,56.8,1.6
700,Delaware,201605,61.7,53,62.1,-0.4
800,Florida,201605,76.2,90,75.1,1.1
900,Georgia,201605,70.8,58,71,-0.2
1000,Idaho,201605,50.6,86,49.3,1.3
1100,Illinois,201605,62,57,62.1,-0.1
1200,Indiana,201605,60.6,51,61.3,-0.7
1300,Iowa,201605,59.5,64,59.8,-0.3
1400,Kansas,201605,61.6,32,63.4,-1.8
1500,Kentucky,201605,62.9,36,64.4,-1.5
1600,Louisiana,201605,73.3,53,73.4,-0.1
1700,Maine,201605,52.8,99,50.5,2.3
1800,Maryland,201605,60.9,35,62.3,-1.4
1900,Massachusetts,201605,57.2,84,55.7,1.5
2000,Michigan,201605,55.4,85,53.6,1.8
2100,Minnesota,201605,56.7,93,54.2,2.5
2200,Mississippi,201605,70.5,44,71.3,-0.8
2300,Missouri,201605,62.7,37,64.2,-1.5
2400,Montana,201605,51,81,50.2,0.8
2500,Nebraska,201605,57.2,47,58.4,-1.2
2600,Nevada,201605,55.1,63,55,0.1
2700,New Hampshire,201605,54.8,95,52.6,2.2
2800,New Jersey,201605,60.2,66,59.8,0.4
2900,New Mexico,201605,59.4,32,60.2,-0.8
3000,New York,201605,55.7,75,54.5,1.2
3100,North Carolina,201605,65.8,47,66.4,-0.6
3200,North Dakota,201605,56.6,103,53.7,2.9
3300,Ohio,201605,59.7,55,60,-0.3
3400,Oklahoma,201605,66.2,25,68,-1.8
3500,Oregon,201605,53.2,104,50.5,2.7
3600,Pennsylvania,201605,57.4,55,57.6,-0.2
3700,Rhode Island,201605,57.9,94,56.1,1.8
3800,South Carolina,201605,70.1,55,70.3,-0.2
3900,South Dakota,201605,56.7,82,56,0.7
4000,Tennessee,201605,65.3,45,66.1,-0.8
4100,Texas,201605,71.6,35,72.5,-0.9
4200,Utah,201605,54.4,55,54.7,-0.3
4300,Vermont,201605,54,86,52.2,1.8
4400,Virginia,201605,61.9,35,63.2,-1.3
4500,Washington,201605,55.1,112,51.8,3.3
4600,West Virginia,201605,59.5,37,60.5,-1
4700,Wisconsin,201605,56.1,79,54.6,1.5
4800,Wyoming,201605,47.9,54,48.4,-0.5
100,Alabama,201606,79.2,102,77.5,1.7
200,Arizona,201606,80.3,125,74.4,5.9
300,Arkansas,201606,78.9,110,76.5,2.4
400,California,201606,73.5,123,68.3,5.2
500,Colorado,201606,66.4,122,61.2,5.2
600,Connecticut,201606,67.4,105,65.4,2
700,Delaware,201606,72.4,92,70.7,1.7
800,Florida,201606,81.9,119,79.5,2.4
900,Georgia,201606,79.7,111,77.4,2.3
1000,Idaho,201606,61.2,118,56.7,4.5
1100,Illinois,201606,74.8,111,71.4,3.4
1200,Indiana,201606,72.9,103,70.5,2.4
1300,Iowa,201606,73,115,69.1,3.9
1400,Kansas,201606,77.5,116,73.3,4.2
1500,Kentucky,201606,74.9,108,72.6,2.3
1600,Louisiana,201606,80.9,96,79.8,1.1
1700,Maine,201606,60.5,76,59.8,0.7
1800,Maryland,201606,72.2,90,70.6,1.6
1900,Massachusetts,201606,66.1,103,64.4,1.7
2000,Michigan,201606,64.7,80,63.3,1.4
2100,Minnesota,201606,65.6,94,63.7,1.9
2200,Mississippi,201606,80.2,106,78.3,1.9
2300,Missouri,201606,76.9,116,73,3.9
2400,Montana,201606,62.4,114,58.3,4.1
2500,Nebraska,201606,73.3,116,68.3,5
2600,Nevada,201606,69.7,123,63.9,5.8
2700,New Hampshire,201606,62.6,88,61.5,1.1
2800,New Jersey,201606,70.6,103,68.5,2.1
2900,New Mexico,201606,73,118,69.2,3.8
3000,New York,201606,64.1,74,63.4,0.7
3100,North Carolina,201606,75.3,103,73.6,1.7
3200,North Dakota,201606,66,105,62.9,3.1
3300,Ohio,201606,71.2,104,68.9,2.3
3400,Oklahoma,201606,79.2,104,76.9,2.3
3500,Oregon,201606,60.5,112,57.2,3.3
3600,Pennsylvania,201606,67.4,90,66,1.4
3700,Rhode Island,201606,66.9,105,64.7,2.2
3800,South Carolina,201606,79.8,112,77,2.8
3900,South Dakota,201606,70.7,118,65.7,5
4000,Tennessee,201606,76.5,115,73.8,2.7
4100,Texas,201606,80.1,73,79.6,0.5
4200,Utah,201606,70.9,125,64,6.9
4300,Vermont,201606,62,87,61,1
4400,Virginia,201606,71.8,80,70.9,0.9
4500,Washington,201606,59.9,102,57.7,2.2
4600,West Virginia,201606,69.5,89,68.1,1.4
4700,Wisconsin,201606,65.8,89,64.1,1.7
4800,Wyoming,201606,63.8,124,57.6,6.2
100,Alabama,201607,82,115,79.9,2.1
200,Arizona,201607,82.4,122,79.7,2.7
300,Arkansas,201607,82,106,80.3,1.7
400,California,201607,76.8,105,74.7,2.1
500,Colorado,201607,69.2,106,67.1,2.1
600,Connecticut,201607,74.1,118,70.7,3.4
700,Delaware,201607,79.6,121,75.5,4.1
800,Florida,201607,84,125,81,3
900,Georgia,201607,82.8,123,79.7,3.1
1000,Idaho,201607,64.8,46,65.1,-0.3
1100,Illinois,201607,75.6,73,75.6,0
1200,Indiana,201607,74.6,75,74.5,0.1
1300,Iowa,201607,72.8,48,73.9,-1.1
1400,Kansas,201607,79.7,85,78.9,0.8
1500,Kentucky,201607,77.9,101,76.3,1.6
1600,Louisiana,201607,83.7,120,81.9,1.8
1700,Maine,201607,67,97,65.3,1.7
1800,Maryland,201607,78.4,118,75.1,3.3
1900,Massachusetts,201607,72.6,113,69.7,2.9
2000,Michigan,201607,70.3,103,68.1,2.2
2100,Minnesota,201607,69.3,72,68.8,0.5
2200,Mississippi,201607,82.4,110,80.8,1.6
2300,Missouri,201607,78.1,79,77.7,0.4
2400,Montana,201607,65.9,56,65.7,0.2
2500,Nebraska,201607,74.2,55,74.5,-0.3
2600,Nevada,201607,73.7,96,72.1,1.6
2700,New Hampshire,201607,68.5,102,66.5,2
2800,New Jersey,201607,77.2,118,73.5,3.7
2900,New Mexico,201607,76.9,125,72.7,4.2
3000,New York,201607,70.4,104,68.2,2.2
3100,North Carolina,201607,80.1,123,76.9,3.2
3200,North Dakota,201607,69.3,66,69,0.3
3300,Ohio,201607,74.8,103,73,1.8
3400,Oklahoma,201607,83.2,91,81.7,1.5
3500,Oregon,201607,64.4,44,64.8,-0.4
3600,Pennsylvania,201607,73,110,70.4,2.6
3700,Rhode Island,201607,73.8,115,70.3,3.5
3800,South Carolina,201607,83.7,123,79.9,3.8
3900,South Dakota,201607,73,71,72.6,0.4
4000,Tennessee,201607,79.8,116,77.1,2.7
4100,Texas,201607,85.4,122,82.3,3.1
4200,Utah,201607,73.7,104,71.5,2.2
4300,Vermont,201607,67.4,97,65.9,1.5
4400,Virginia,201607,77.3,115,74.7,2.6
4500,Washington,201607,63.6,47,64,-0.4
4600,West Virginia,201607,73.7,106,71.9,1.8
4700,Wisconsin,201607,69.9,79,68.9,1
4800,Wyoming,201607,66.8,91,65.3,1.5
100,Alabama,201608,81.6,115,79.3,2.3
200,Arizona,201608,77.5,47,77.8,-0.3
300,Arkansas,201608,80,76,79.3,0.7
400,California,201608,76.2,115,73.7,2.5
500,Colorado,201608,64.5,32,65.2,-0.7
600,Connecticut,201608,73.9,124,68.6,5.3
700,Delaware,201608,78.6,125,73.7,4.9
800,Florida,201608,83,120,81,2
900,Georgia,201608,81.6,118,79,2.6
1000,Idaho,201608,64.7,79,63.6,1.1
1100,Illinois,201608,75.7,107,73.4,2.3
1200,Indiana,201608,75.7,115,72.3,3.4
1300,Iowa,201608,72,84,71.4,0.6
1400,Kansas,201608,76.4,47,77.3,-0.9
1500,Kentucky,201608,78,116,74.8,3.2
1600,Louisiana,201608,82.4,90,81.6,0.8
1700,Maine,201608,66.6,116,63,3.6
1800,Maryland,201608,78,125,73.2,4.8
1900,Massachusetts,201608,72.5,124,67.5,5
2000,Michigan,201608,70.8,121,65.9,4.9
2100,Minnesota,201608,68.1,98,66.3,1.8
2200,Mississippi,201608,82,107,80.2,1.8
2300,Missouri,201608,76.7,82,76,0.7
2400,Montana,201608,64.4,59,64.1,0.3
2500,Nebraska,201608,71.8,48,72.3,-0.5
2600,Nevada,201608,72.1,95,70.1,2
2700,New Hampshire,201608,68.2,120,64.1,4.1
2800,New Jersey,201608,76.9,125,71.6,5.3
2900,New Mexico,201608,70.1,32,70.9,-0.8
3000,New York,201608,70.9,125,66,4.9
3100,North Carolina,201608,79.2,123,75.6,3.6
3200,North Dakota,201608,68,78,66.9,1.1
3300,Ohio,201608,76,123,70.9,5.1
3400,Oklahoma,201608,80.8,66,80.9,-0.1
3500,Oregon,201608,66.7,110,63.9,2.8
3600,Pennsylvania,201608,73.4,125,68.4,5
3700,Rhode Island,201608,73.9,124,68.7,5.2
3800,South Carolina,201608,81.9,122,78.7,3.2
3900,South Dakota,201608,71,75,70.5,0.5
4000,Tennessee,201608,79,115,76,3
4100,Texas,201608,81.5,47,81.9,-0.4
4200,Utah,201608,70.1,77,69.4,0.7
4300,Vermont,201608,67.5,119,63.4,4.1
